No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.01-1 TeV (Fermi),9.55E-12,+/-3.26E-12,erg/cm^2^/s,1.22E26,7.83E-15,2.67E-15,2.67E-15,,,+/-2.67E-15,Jy,2017ApJS..232...18A,1 sigma,0.51 TeV,Broad-band measurement,187.703339 +12.388880 (J2000),From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,100 MeV-100 GeV LAT,1.75E-11,+/-3.8E-12,erg/s/cm^2^,1.21E25,1.45E-13,3.14E-14,3.14E-14,,,+/-3.14E-14,Jy,2010ApJS..188..405A,uncertainty,50050 MeV,Broad-band measurement,187.721 +12.394 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.1-100 GeV (Fermi),1.96E-11,+/-1.8E-12,erg/cm^2^/s,1.21E25,1.62E-13,1.49E-14,1.49E-14,,,+/-1.49E-14,Jy,2012ApJS..199...31N,1 sigma,50.05 GeV,Broad-band measurement,187.701 +12.406 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,20-60 keV (INTEGRAL),9.4E-12,+/-0.19E-11,erg/s/cm^2^,9.67E18,9.72E-8,1.96E-8,1.96E-8,,,+/-1.96E-08,Jy,2008A&A...485..707P,uncertainty,40.00 keV,Broad-band measurement,12 31 00 +12 21 28 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,4.5-12 keV (XMM),112.62,,mW/m^2^,1.99E18,5.66E-7,,,,,,Jy,2017MNRAS.471.2952M,no uncertainty reported,8.25 keV,Broad-band measurement,12 30 49.42 +12 23 28.03 (J2000),Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,2-10 keV (Chandra),-11.75,,log(erg/cm^2^/s),1.45E18,1.23E-7,,,,,,Jy,2006A&A...460...45G,no uncertainty reported,6   keV,Broad-band measurement,12 30 49.4 +12 23 28.3 (J2000),Flux integrated from map,Estimated from empirical calibration,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (Chandra),1.643E-12,+/-11.87E-13,erg/s/cm^2^,1.45E18,1.13E-7,8.19E-8,8.19E-8,,,+/-8.19E-08,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,12 30 49.42 +12 23 28.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),1.8955E-11,+/-188.48E-13,erg/s/cm^2^,1.45E18,1.31E-6,1.3E-6,1.3E-6,,,+/-1.30E-06,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,12 30 49.42 +12 23 28.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
9,0.3-8 keV (Chandra),7.28E-12,,ergs/cm^2^/s,1.0E18,7.28E-7,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,Source flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,0.3-8 keV (Chandra),3.76E-12,,ergs/cm^2^/s,1.0E18,3.76E-7,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,AGN flux; power law,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,2-7 keV Chandra,3.661E-13,+/-3.6610E-13,erg/cm^2/s,9.19E17,3.98E-8,3.98E-8,3.98E-8,,,+/-3.98E-08,Jy,2020CSC...C2..0000:,68% confidence,3.8        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper;ext,From new raw data; Uncorrected for known sources in beam
12,2-7 keV Chandra,2.0441E-12,+/-7.2472E-15,erg/cm^2/s,9.19E17,2.22E-7,7.89E-10,7.89E-10,,,+/-7.89E-10,Jy,2020CSC...C2..0000:,68% confidence,3.8        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
13,2-7 keV Chandra,3.0862E-13,+/-3.0862E-13,erg/cm^2/s,9.19E17,3.36E-8,3.36E-8,3.36E-8,,,+/-3.36E-08,Jy,2020CSC...C2..0000:,68% confidence,3.8        keV,Broad-band measurement,,From fitting to map,flux_aper90;ext,From new raw data; Uncorrected for known sources in beam
14,2-7 keV Chandra,2.1611E-12,+/-7.1800E-15,erg/cm^2/s,9.19E17,2.35E-7,7.81E-10,7.81E-10,,,+/-7.81E-10,Jy,2020CSC...C2..0000:,68% confidence,3.8        keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
15,0.5-5 keV (Chandra),1.2E-13,+/-0.4E-13,erg cm^-2^ s^-1^,6.65E17,1.8E-8,6.02E-9,6.02E-9,,,+/-6.02E-09,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Thermal component flux,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
16,0.5-5 keV (Chandra),1.3E-12,+/-0.2E-12,erg cm^-2^ s^-1^,6.65E17,1.95E-7,3.01E-8,3.01E-8,,,+/-3.01E-08,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Nuclear flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,0.5-7 keV Chandra,4.7279E-13,+/-4.7279E-13,erg/cm^2/s,5.56E17,8.5E-8,8.5E-8,8.5E-8,,,+/-8.50E-08,Jy,2020CSC...C2..0000:,68% confidence,2.3        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper;ext,From new raw data; Uncorrected for known sources in beam
18,0.5-7 keV Chandra,2.66E-12,+/-6.1652E-15,erg/cm^2/s,5.56E17,4.78E-7,1.11E-9,1.11E-9,,,+/-1.11E-09,Jy,2020CSC...C2..0000:,68% confidence,2.3        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
19,0.5-7 keV Chandra,3.7947E-13,+/-3.7947E-13,erg/cm^2/s,5.56E17,6.82E-8,6.82E-8,6.82E-8,,,+/-6.82E-08,Jy,2020CSC...C2..0000:,68% confidence,2.3        keV,Broad-band measurement,,From fitting to map,flux_aper90;ext,From new raw data; Uncorrected for known sources in beam
20,0.5-7 keV Chandra,2.2809E-12,+/-5.8565E-15,erg/cm^2/s,5.56E17,4.1E-7,1.05E-9,1.05E-9,,,+/-1.05E-09,Jy,2020CSC...C2..0000:,68% confidence,2.3        keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
21,1.2-2 keV Chandra,4.2596E-14,+/-4.2596E-14,erg/cm^2/s,3.77E17,1.13E-8,1.13E-8,1.13E-8,,,+/-1.13E-08,Jy,2020CSC...C2..0000:,68% confidence,1.56       keV,Broad-band measurement,,Flux in fixed aperture,flux_aper;ext,From new raw data; Uncorrected for known sources in beam
22,1.2-2 keV Chandra,3.5851E-13,+/-1.6249E-15,erg/cm^2/s,3.77E17,9.5E-8,4.31E-10,4.31E-10,,,+/-4.31E-10,Jy,2020CSC...C2..0000:,68% confidence,1.56       keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
23,1.2-2 keV Chandra,2.8811E-14,+/-2.8811E-14,erg/cm^2/s,3.77E17,7.64E-9,7.64E-9,7.64E-9,,,+/-7.64E-09,Jy,2020CSC...C2..0000:,68% confidence,1.56       keV,Broad-band measurement,,From fitting to map,flux_aper90;ext,From new raw data; Uncorrected for known sources in beam
24,1.2-2 keV Chandra,3.1806E-13,+/-1.5736E-15,erg/cm^2/s,3.77E17,8.43E-8,4.17E-10,4.17E-10,,,+/-4.17E-10,Jy,2020CSC...C2..0000:,68% confidence,1.56       keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
25,0.1-10 keV Chandra,2.2586E-12,+/-2.5484E-14,erg/cm^2/s,3.63E17,6.23E-7,7.03E-9,7.03E-9,,,+/-7.03E-09,Jy,2020CSC...C2..0000:,68% confidence,1.5        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
26,0.1-10 keV Chandra,2.2604E-12,+/-2.3678E-14,erg/cm^2/s,3.63E17,6.23E-7,6.53E-9,6.53E-9,,,+/-6.53E-09,Jy,2020CSC...C2..0000:,68% confidence,1.5        keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
27,0.1-2.4 keV (ROSAT),1.05E-10,+/-1.99E-12,ergs sec^-1^ cm^-2^,3.25E17,3.23E-5,6.12E-7,6.12E-7,,,+/-6.12E-07,Jy,1994A&A...281..355B,based on count statistics only,1.3   keV,Broad-band measurement; synthetic band,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
28,0.5-2 keV (Chandra),5.15E-13,+/-4.59E-13,erg/s/cm^2^,3.02E17,1.71E-7,1.52E-7,1.52E-7,,,+/-1.52E-07,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,12 30 49.42 +12 23 28.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
29,0.5-2 keV (XMM),4.19E-12,+/-241.3E-13,erg/s/cm^2^,3.02E17,1.39E-6,7.99E-6,7.99E-6,,,+/-7.99E-06,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,12 30 49.42 +12 23 28.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
30,0.5-2.0 keV Chandra,-10.19,+/-0.0003,log(erg/cm^2^/s),3.02E17,2.14E-5,1.48E-8,1.48E-8,,,+/-1.48E-08,Jy,2018ApJ...857...32B,uncertainty,1.25 keV,Broad-band measurement,283.7777 74.4912 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
31,1 keV (Chandra),7.2E-13,+/-0.9E-13,erg cm^-2^ s^-1^,2.42E17,2.98E-7,3.72E-8,3.72E-8,,,+/-3.72E-08,Jy,2006A&A...451...35B,90% confidence,1   keV,Broad-band measurement,,Flux integrated from map,Non-thermal nuclear flux,From reprocessed raw data; Extinction-corrected for Milky Way
32,1 keV (Chandra),280.0,+/-20,nJy,2.42E17,2.8E-7,2.0E-8,2.0E-8,,,+/-2.00E-08,Jy,2006ApJ...642...96E,uncertainty,1   keV,Broad-band measurement,12 30 49.42 +12 23 28.04 (J2000),Flux in fixed aperture,,From reprocessed raw data
33,0.5-1.2 keV Chandra,4.0742E-14,+/-4.0742E-14,erg/cm^2/s,2.22E17,1.83E-8,1.83E-8,1.83E-8,,,+/-1.83E-08,Jy,2020CSC...C2..0000:,68% confidence,0.92       keV,Broad-band measurement,,Flux in fixed aperture,flux_aper;ext,From new raw data; Uncorrected for known sources in beam
34,0.5-1.2 keV Chandra,4.3501E-13,+/-1.8274E-15,erg/cm^2/s,2.22E17,1.96E-7,8.21E-10,8.21E-10,,,+/-8.21E-10,Jy,2020CSC...C2..0000:,68% confidence,0.92       keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
35,0.5-1.2 keV Chandra,2.3785E-14,+/-2.3785E-14,erg/cm^2/s,2.22E17,1.07E-8,1.07E-8,1.07E-8,,,+/-1.07E-08,Jy,2020CSC...C2..0000:,68% confidence,0.92       keV,Broad-band measurement,,From fitting to map,flux_aper90;ext,From new raw data; Uncorrected for known sources in beam
36,0.5-1.2 keV Chandra,3.7743E-13,+/-1.7713E-15,erg/cm^2/s,2.22E17,1.7E-7,7.96E-10,7.96E-10,,,+/-7.96E-10,Jy,2020CSC...C2..0000:,68% confidence,0.92       keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
37,0.2-0.5 keV Chandra,,<1.0378E-14,erg/cm^2/s,9.67E16,,,,1.07E-8,,<1.07E-08,Jy,2020CSC...C2..0000:,68% confidence,0.4        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper;ext,From new raw data; Uncorrected for known sources in beam
38,0.2-0.5 keV Chandra,1.6933E-13,+/-2.2368E-15,erg/cm^2/s,9.67E16,1.75E-7,2.31E-9,2.31E-9,,,+/-2.31E-09,Jy,2020CSC...C2..0000:,68% confidence,0.4        keV,Broad-band measurement,,Flux in fixed aperture,flux_aper_avg;ext,From new raw data; Uncorrected for known sources in beam
39,0.2-0.5 keV Chandra,,<8.0380E-15,erg/cm^2/s,9.67E16,,,,8.31E-9,,<8.31E-09,Jy,2020CSC...C2..0000:,68% confidence,0.4        keV,Broad-band measurement,,From fitting to map,flux_aper90;ext,From new raw data; Uncorrected for known sources in beam
40,0.2-0.5 keV Chandra,1.0552E-13,+/-1.8475E-15,erg/cm^2/s,9.67E16,1.09E-7,1.91E-9,1.91E-9,,,+/-1.91E-09,Jy,2020CSC...C2..0000:,68% confidence,0.4        keV,Broad-band measurement,,From fitting to map,flux_aper90_avg;ext,From new raw data; Uncorrected for known sources in beam
41,0.2-0.5 keV (XMM),9.7497E-12,,mW/m^2^,8.46E16,1.15E-5,,,,,,Jy,2017MNRAS.471.2952M,no uncertainty reported,0.35 keV,Broad-band measurement,12 30 49.42 +12 23 28.03 (J2000),Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
43,FUV (GALEX) AB,14.57,+/-0.01,mag,1.98E15,0.00539,4.97E-5,4.97E-5,,,+/-4.97E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,12 30 49.4 +12 23 28.0 (J2000),Total flux,,From new raw data
44,FUV (GALEX) AB,14.89,+/-0.050,mag,1.98E15,0.00402,1.85E-4,1.85E-4,,,+/-1.85E-04,Jy,2017MNRAS.464.3920S,uncertainty,1516 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
45,FUV (GALEX) AB,14.5,+/-0.06,mag,1.97E15,0.00575,3.18E-4,3.18E-4,,,+/-3.18E-04,Jy,2009MNRAS.398.2028J,uncertainty,1525 A,Broad-band measurement,,Total flux,,From new raw data
46,FUV (GALEX) AB,14.58,+/-0.10,mag,1.96E15,0.00536,4.93E-4,4.93E-4,,,+/-4.93E-04,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
47,FUV (GALEX) AB,14.76,+/-0.10,mag,1.96E15,0.00455,4.19E-4,4.19E-4,,,+/-4.19E-04,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
48,FUV (GALEX),14.67,+/-0.01,mag,1.96E15,7.06E-4,6.5E-6,6.5E-6,,,+/-6.50E-06,Jy,2015MNRAS.446.2030Z,uncertainty,1528 A,Broad-band measurement,,Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
49,FUV (GALEX),14.53,+/-0.05,mag,1.95E15,8.03E-4,3.7E-5,3.7E-5,,,+/-3.70E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,12 30 49.392 +12 23 28.39 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
50,FUV (GALEX),14.6,+/-0.01,mag,1.95E15,7.53E-4,6.93E-6,6.93E-6,,,+/-6.93E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,12 30 49.392 +12 23 28.39 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
51,1560A,4.3,+/-0.48,10^-14^erg/cm^2^/s/A,1.92E15,0.0035,3.9E-4,3.9E-4,,,+/-3.90E-04,Jy,1990ApJ...363..422K,rms uncertainty,1560       A,Broad-band measurement,,Flux integrated from map,,From new raw data
52,UVW2 (Swift) AB,13.79,+/-0.10,mag,1.48E15,0.011,0.00102,0.00102,,,+/-1.02E-03,Jy,2014ApJS..212...18B,uncertainty,2026   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
53,UVW2 (Swift) AB,13.97,+/-0.10,mag,1.48E15,0.00934,8.6E-4,8.6E-4,,,+/-8.60E-04,Jy,2014ApJS..212...18B,uncertainty,2026   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
54,NUV (GALEX) AB,13.92,+/-0.03,mag,1.36E15,0.00982,2.71E-4,2.71E-4,,,+/-2.71E-04,Jy,2009MNRAS.398.2028J,uncertainty,2200 A,Broad-band measurement,,Total flux,,From new raw data
55,UVM2 (Swift) AB,13.97,+/-0.10,mag,1.34E15,0.00937,8.63E-4,8.63E-4,,,+/-8.63E-04,Jy,2014ApJS..212...18B,uncertainty,2239   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
56,UVM2 (Swift) AB,14.16,+/-0.10,mag,1.34E15,0.00789,7.26E-4,7.26E-4,,,+/-7.26E-04,Jy,2014ApJS..212...18B,uncertainty,2239   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
57,NUV (GALEX) AB,13.98,+/-0.01,mag,1.32E15,0.00929,8.56E-5,8.56E-5,,,+/-8.56E-05,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,12 30 49.4 +12 23 28.0 (J2000),Total flux,,From new raw data
58,NUV (GALEX) AB,14.23,+/-0.030,mag,1.32E15,0.00738,2.04E-4,2.04E-4,,,+/-2.04E-04,Jy,2017MNRAS.464.3920S,uncertainty,2267 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
59,NUV (GALEX),13.87,+/-0.02,mag,1.32E15,0.00223,4.11E-5,4.11E-5,,,+/-4.11E-05,Jy,2015MNRAS.446.2030Z,uncertainty,2271 A,Broad-band measurement,,Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
60,NUV (GALEX) AB,13.88,+/-0.10,mag,1.31E15,0.0102,9.38E-4,9.38E-4,,,+/-9.38E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
61,NUV (GALEX) AB,14.06,+/-0.10,mag,1.31E15,0.00864,7.96E-4,7.96E-4,,,+/-7.96E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
62,NUV (GALEX),13.73,+/-0.03,mag,1.29E15,0.00254,7.02E-5,7.02E-5,,,+/-7.02E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,12 30 49.392 +12 23 28.39 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
63,NUV (GALEX),13.81,+/-0.01,mag,1.29E15,0.00236,2.17E-5,2.17E-5,,,+/-2.17E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,12 30 49.392 +12 23 28.39 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
64,F250W (HST/ACS),5.534E-16,,ergs/cm^2^/s/A,1.2E15,1.16E-4,,,,,,Jy,2005ApJ...625..699M,no uncertainty reported,2500   A,Broad-band measurement,,Flux in fixed aperture,Variable,From new raw data
65,UVW1 (Swift) AB,12.88,+/-0.10,mag,1.15E15,0.0256,0.00236,0.00236,,,+/-2.36E-03,Jy,2014ApJS..212...18B,uncertainty,2598   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
66,UVW1 (Swift) AB,13.01,+/-0.10,mag,1.15E15,0.0226,0.00208,0.00208,,,+/-2.08E-03,Jy,2014ApJS..212...18B,uncertainty,2598   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
67,F330W (HST/ACS),4.842E-16,,ergs/cm^2^/s/A,9.08E14,1.76E-4,,,,,,Jy,2005ApJ...625..699M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,Variable,From new raw data
68,u (SDSS) AB,11.18,+/-0.05,mag,8.44E14,0.122,0.00562,0.00562,,,+/-5.62E-03,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
69,u (SDSS) AB,11.28,+/-0.05,mag,8.44E14,0.111,0.00513,0.00513,,,+/-5.13E-03,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
70,u (SDSS) AB,10.98,+/-0.037,mag,8.43E14,0.147,0.00502,0.00502,,,+/-5.02E-03,Jy,2014ApJS..215...22K,uncertainty,3557 A,Broad-band measurement,187.7059 +12.3909 (J2000),Total flux,,From reprocessed raw data
71,U (U_T),10.16,+/-0.04,mag,8.19E14,0.156,0.00605,0.00605,,,+/-6.05E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
72,U (U_T^0),10.04,,mag,8.19E14,0.174,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
73,V (USNO),9.376,,mag,7.4E14,0.677,,,,,,Jy,2015ApJ...810...14A,no uncertainty reported,4050 A,Broad-band measurement,187.70593 +12.39112 (J2000),Integrated from scans,,Averaged from previously published data
74,m_p,10.4,+/-0.4,mag,6.81E14,0.295,0.131,0.131,,,+/-1.31E-01,Jy,1961CGCG1.C...0000Z,rms noise,4400       A,Broad-band measurement,122818.0 +124000. (B1950),Estimated by eye,,From new raw data
75,B_T_ (Johnson),9.8,,mag,6.81E14,0.512,,,,,,Jy,2005A&A...430..411G,no uncertainty reported,4400   A,Broad-band measurement,,Total flux,,From new raw data; Extinction-corrected for Milky Way
76,B (B_T),9.59,+/-0.04,mag,6.81E14,0.622,0.0233,0.0233,,,+/-2.33E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
77,B (B_T^0),9.49,,mag,6.81E14,0.681,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
78,B (HST),9.05,,mag,6.81E14,1.02,,,,,,Jy,2010ApJ...714...25G,no uncertainty reported,4400 A,Broad-band measurement,,Modelled datum,Estimated from g_0 and z_0 AB mags,From reprocessed raw data; Extinction-corrected for Milky Way
79,B (m_B),9.65,+/-0.07,mag,6.81E14,0.588,0.0392,0.0392,,,+/-3.92E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
80,g (SDSS) AB,9.44,+/-0.05,mag,6.4E14,0.61,0.0281,0.0281,,,+/-2.81E-02,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
81,g (SDSS) AB,9.51,+/-0.05,mag,6.4E14,0.569,0.0262,0.0262,,,+/-2.62E-02,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
82,F475W (HST/ACS) AB,8.79,,mag,6.3E14,1.11,,,,,,Jy,2006ApJS..164..334F,no uncertainty reported,4760   A,Broad-band measurement,12 30 49.42 +12 23 28.35 (J2000),Flux integrated from map,Magnitude excludes the nucleus,From new raw data
83,g (SDSS) AB,9.42,+/-0.020,mag,6.21E14,0.62,0.0114,0.0114,,,+/-1.14E-02,Jy,2014ApJS..215...22K,uncertainty,4825 A,Broad-band measurement,187.7059 +12.3909 (J2000),Total flux,,From reprocessed raw data
86,F555W (HST),8.3,,mag,5.55E14,1.79,,,,,,Jy,2009ApJS..182..216K,no uncertainty reported,5397 A,Broad-band measurement,,Total flux,,From new raw data
87,V (Johnson),11.0,+/-0.02,mag,5.42E14,0.145,0.00269,0.00269,,,+/-2.69E-03,Jy,1978ApJ...223..707S,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"30.1"" aperture",From new raw data
88,V (Johnson),11.09,+/-0.02,mag,5.42E14,0.133,0.00248,0.00248,,,+/-2.48E-03,Jy,1978ApJ...223..707S,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"30.1"" aperture",From new raw data
89,V (Johnson),9.2,,mag,5.42E14,0.76,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,5530   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data
90,V (Johnson),10.98,,mag,5.42E14,0.148,,,,,,Jy,1966ApJ...143..187J,no uncertainty reported,5530 A,Broad-band measurement,,Flux in fixed aperture,"35"" aperture; low quality data",From new raw data; derived from a flux in a different bandand a color
91,V (Johnson),9.87,+/-0.08,mag,5.42E14,0.41,0.0314,0.0314,,,+/-3.14E-02,Jy,1977Obs....97..238G,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"89.5"" aperture",From new raw data
92,V (Johnson),11.42,+/-0.03,mag,5.42E14,0.0984,0.00276,0.00276,,,+/-2.76E-03,Jy,1961AJ.....66..390T,uncertainty,5530 A,Broad-band measurement,,Flux in fixed aperture,"20.8"" aperture",From new raw data
93,V (Johnson),10.79,+/-0.03,mag,5.42E14,0.176,0.00493,0.00493,,,+/-4.93E-03,Jy,1961AJ.....66..390T,uncertainty,5530 A,Broad-band measurement,,Flux in fixed aperture,"36.2"" aperture",From new raw data
94,V (Johnson),10.18,+/-0.03,mag,5.42E14,0.308,0.00864,0.00864,,,+/-8.64E-03,Jy,1961AJ.....66..390T,uncertainty,5530 A,Broad-band measurement,,Flux in fixed aperture,"64.3"" aperture",From new raw data
95,V (Johnson),10.27,,mag,5.42E14,0.284,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,5530 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"55.1"" aperture",From new raw data
96,V (Johnson),9.81,,mag,5.42E14,0.434,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,5530 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"82.2"" aperture",From new raw data
97,V (Johnson),10.52,+/-0.08,mag,5.42E14,0.226,0.0172,0.0172,,,+/-1.72E-02,Jy,1977Obs....97..238G,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"50.4"" aperture",From new raw data
